text,label
transfer ఆపేసారు కారణం తెలియదు,HIGH
నా transfer తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
transfer stopped for months please help,HIGH
transfer ఆలస్యం అవుతుంది,MEDIUM
transfer సమస్య పరిష్కరించండి,MEDIUM
నా transfer ఇంకా రాలేదు,MEDIUM
transfer delay problem please solve,MEDIUM
transfer కోసం దరఖాస్తు చేసాను,NORMAL
transfer సమాచారం కావాలి,NORMAL
నా transfer status తెలియజేయండి,NORMAL
requesting transfer information,NORMAL
subdivision లేక చనిపోతున్నాము,CRITICAL
subdivision 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర subdivision సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency subdivision needed urgently please help,CRITICAL
subdivision 3 నెలలుగా రాలేదు,HIGH
subdivision ఆపేసారు కారణం తెలియదు,HIGH
నా subdivision తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
subdivision stopped for months please help,HIGH
subdivision ఆలస్యం అవుతుంది,MEDIUM
subdivision సమస్య పరిష్కరించండి,MEDIUM
నా subdivision ఇంకా రాలేదు,MEDIUM
subdivision delay problem please solve,MEDIUM
subdivision కోసం దరఖాస్తు చేసాను,NORMAL
subdivision సమాచారం కావాలి,NORMAL
నా subdivision status తెలియజేయండి,NORMAL
requesting subdivision information,NORMAL
conversion లేక చనిపోతున్నాము,CRITICAL
conversion 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర conversion సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency conversion needed urgently please help,CRITICAL
conversion 3 నెలలుగా రాలేదు,HIGH
conversion ఆపేసారు కారణం తెలియదు,HIGH
నా conversion తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
conversion stopped for months please help,HIGH
conversion ఆలస్యం అవుతుంది,MEDIUM
conversion సమస్య పరిష్కరించండి,MEDIUM
నా conversion ఇంకా రాలేదు,MEDIUM
conversion delay problem please solve,MEDIUM
conversion కోసం దరఖాస్తు చేసాను,NORMAL
conversion సమాచారం కావాలి,NORMAL
నా conversion status తెలియజేయండి,NORMAL
requesting conversion information,NORMAL
సర్టిఫికేట్ లేక చనిపోతున్నాము,CRITICAL
సర్టిఫికేట్ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర సర్టిఫికేట్ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency సర్టిఫికేట్ needed urgently please help,CRITICAL
సర్టిఫికేట్ 3 నెలలుగా రాలేదు,HIGH
సర్టిఫికేట్ ఆపేసారు కారణం తెలియదు,HIGH
నా సర్టిఫికేట్ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
సర్టిఫికేట్ stopped for months please help,HIGH
సర్టిఫికేట్ ఆలస్యం అవుతుంది,MEDIUM
సర్టిఫికేట్ సమస్య పరిష్కరించండి,MEDIUM
నా సర్టిఫికేట్ ఇంకా రాలేదు,MEDIUM
సర్టిఫికేట్ delay problem please solve,MEDIUM
సర్టిఫికేట్ కోసం దరఖాస్తు చేసాను,NORMAL
సర్టిఫికేట్ సమాచారం కావాలి,NORMAL
నా సర్టిఫికేట్ status తెలియజేయండి,NORMAL
requesting సర్టిఫికేట్ information,NORMAL
ఆదాయం లేక చనిపోతున్నాము,CRITICAL
ఆదాయం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర ఆదాయం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency ఆదాయం needed urgently please help,CRITICAL
ఆదాయం 3 నెలలుగా రాలేదు,HIGH
ఆదాయం ఆపేసారు కారణం తెలియదు,HIGH
నా ఆదాయం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
ఆదాయం stopped for months please help,HIGH
ఆదాయం ఆలస్యం అవుతుంది,MEDIUM
ఆదాయం సమస్య పరిష్కరించండి,MEDIUM
నా ఆదాయం ఇంకా రాలేదు,MEDIUM
ఆదాయం delay problem please solve,MEDIUM
ఆదాయం కోసం దరఖాస్తు చేసాను,NORMAL
ఆదాయం సమాచారం కావాలి,NORMAL
నా ఆదాయం status తెలియజేయండి,NORMAL
requesting ఆదాయం information,NORMAL
కులం లేక చనిపోతున్నాము,CRITICAL
కులం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర కులం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency కులం needed urgently please help,CRITICAL
కులం 3 నెలలుగా రాలేదు,HIGH
కులం ఆపేసారు కారణం తెలియదు,HIGH
నా కులం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
కులం stopped for months please help,HIGH
కులం ఆలస్యం అవుతుంది,MEDIUM
కులం సమస్య పరిష్కరించండి,MEDIUM
నా కులం ఇంకా రాలేదు,MEDIUM
కులం delay problem please solve,MEDIUM
కులం కోసం దరఖాస్తు చేసాను,NORMAL
కులం సమాచారం కావాలి,NORMAL
నా కులం status తెలియజేయండి,NORMAL
requesting కులం information,NORMAL
నివాసం లేక చనిపోతున్నాము,CRITICAL
నివాసం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర నివాసం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency నివాసం needed urgently please help,CRITICAL
నివాసం 3 నెలలుగా రాలేదు,HIGH
నివాసం ఆపేసారు కారణం తెలియదు,HIGH
నా నివాసం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
నివాసం stopped for months please help,HIGH
నివాసం ఆలస్యం అవుతుంది,MEDIUM
నివాసం సమస్య పరిష్కరించండి,MEDIUM
నా నివాసం ఇంకా రాలేదు,MEDIUM
నివాసం delay problem please solve,MEDIUM
నివాసం కోసం దరఖాస్తు చేసాను,NORMAL
నివాసం సమాచారం కావాలి,NORMAL
నా నివాసం status తెలియజేయండి,NORMAL
requesting నివాసం information,NORMAL
జన్మస్థలం లేక చనిపోతున్నాము,CRITICAL
జన్మస్థలం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర జన్మస్థలం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency జన్మస్థలం needed urgently please help,CRITICAL
జన్మస్థలం 3 నెలలుగా రాలేదు,HIGH
జన్మస్థలం ఆపేసారు కారణం తెలియదు,HIGH
నా జన్మస్థలం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
జన్మస్థలం stopped for months please help,HIGH
జన్మస్థలం ఆలస్యం అవుతుంది,MEDIUM
జన్మస్థలం సమస్య పరిష్కరించండి,MEDIUM
నా జన్మస్థలం ఇంకా రాలేదు,MEDIUM
జన్మస్థలం delay problem please solve,MEDIUM
జన్మస్థలం కోసం దరఖాస్తు చేసాను,NORMAL
జన్మస్థలం సమాచారం కావాలి,NORMAL
నా జన్మస్థలం status తెలియజేయండి,NORMAL
requesting జన్మస్థలం information,NORMAL
జననం లేక చనిపోతున్నాము,CRITICAL
జననం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర జననం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency జననం needed urgently please help,CRITICAL
జననం 3 నెలలుగా రాలేదు,HIGH
జననం ఆపేసారు కారణం తెలియదు,HIGH
నా జననం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
జననం stopped for months please help,HIGH
జననం ఆలస్యం అవుతుంది,MEDIUM
జననం సమస్య పరిష్కరించండి,MEDIUM
నా జననం ఇంకా రాలేదు,MEDIUM
జననం delay problem please solve,MEDIUM
జననం కోసం దరఖాస్తు చేసాను,NORMAL
జననం సమాచారం కావాలి,NORMAL
నా జననం status తెలియజేయండి,NORMAL
requesting జననం information,NORMAL
మరణం లేక చనిపోతున్నాము,CRITICAL
మరణం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర మరణం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency మరణం needed urgently please help,CRITICAL
మరణం 3 నెలలుగా రాలేదు,HIGH
మరణం ఆపేసారు కారణం తెలియదు,HIGH
నా మరణం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
మరణం stopped for months please help,HIGH
మరణం ఆలస్యం అవుతుంది,MEDIUM
మరణం సమస్య పరిష్కరించండి,MEDIUM
నా మరణం ఇంకా రాలేదు,MEDIUM
మరణం delay problem please solve,MEDIUM
మరణం కోసం దరఖాస్తు చేసాను,NORMAL
మరణం సమాచారం కావాలి,NORMAL
నా మరణం status తెలియజేయండి,NORMAL
requesting మరణం information,NORMAL
నివాస లేక చనిపోతున్నాము,CRITICAL
నివాస 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర నివాస సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency నివాస needed urgently please help,CRITICAL
నివాస 3 నెలలుగా రాలేదు,HIGH
నివాస ఆపేసారు కారణం తెలియదు,HIGH
నా నివాస తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
నివాస stopped for months please help,HIGH
నివాస ఆలస్యం అవుతుంది,MEDIUM
నివాస సమస్య పరిష్కరించండి,MEDIUM
నా నివాస ఇంకా రాలేదు,MEDIUM
నివాస delay problem please solve,MEDIUM
నివాస కోసం దరఖాస్తు చేసాను,NORMAL
నివాస సమాచారం కావాలి,NORMAL
నా నివాస status తెలియజేయండి,NORMAL
requesting నివాస information,NORMAL
certificate లేక చనిపోతున్నాము,CRITICAL
certificate 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర certificate సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency certificate needed urgently please help,CRITICAL
certificate 3 నెలలుగా రాలేదు,HIGH
certificate ఆపేసారు కారణం తెలియదు,HIGH
నా certificate తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
certificate stopped for months please help,HIGH
certificate ఆలస్యం అవుతుంది,MEDIUM
certificate సమస్య పరిష్కరించండి,MEDIUM
నా certificate ఇంకా రాలేదు,MEDIUM
certificate delay problem please solve,MEDIUM
certificate కోసం దరఖాస్తు చేసాను,NORMAL
certificate సమాచారం కావాలి,NORMAL
నా certificate status తెలియజేయండి,NORMAL
requesting certificate information,NORMAL
income లేక చనిపోతున్నాము,CRITICAL
income 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర income సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency income needed urgently please help,CRITICAL
income 3 నెలలుగా రాలేదు,HIGH
income ఆపేసారు కారణం తెలియదు,HIGH
నా income తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
income stopped for months please help,HIGH
income ఆలస్యం అవుతుంది,MEDIUM
income సమస్య పరిష్కరించండి,MEDIUM
నా income ఇంకా రాలేదు,MEDIUM
income delay problem please solve,MEDIUM
income కోసం దరఖాస్తు చేసాను,NORMAL
income సమాచారం కావాలి,NORMAL
నా income status తెలియజేయండి,NORMAL
requesting income information,NORMAL
caste లేక చనిపోతున్నాము,CRITICAL
caste 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర caste సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency caste needed urgently please help,CRITICAL
caste 3 నెలలుగా రాలేదు,HIGH
caste ఆపేసారు కారణం తెలియదు,HIGH
నా caste తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
caste stopped for months please help,HIGH
caste ఆలస్యం అవుతుంది,MEDIUM
caste సమస్య పరిష్కరించండి,MEDIUM
నా caste ఇంకా రాలేదు,MEDIUM
caste delay problem please solve,MEDIUM
caste కోసం దరఖాస్తు చేసాను,NORMAL
caste సమాచారం కావాలి,NORMAL
నా caste status తెలియజేయండి,NORMAL
requesting caste information,NORMAL
residence లేక చనిపోతున్నాము,CRITICAL
residence 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర residence సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency residence needed urgently please help,CRITICAL
residence 3 నెలలుగా రాలేదు,HIGH
residence ఆపేసారు కారణం తెలియదు,HIGH
నా residence తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
residence stopped for months please help,HIGH
residence ఆలస్యం అవుతుంది,MEDIUM
residence సమస్య పరిష్కరించండి,MEDIUM
నా residence ఇంకా రాలేదు,MEDIUM
residence delay problem please solve,MEDIUM
residence కోసం దరఖాస్తు చేసాను,NORMAL
residence సమాచారం కావాలి,NORMAL
నా residence status తెలియజేయండి,NORMAL
requesting residence information,NORMAL
nativity లేక చనిపోతున్నాము,CRITICAL
nativity 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర nativity సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency nativity needed urgently please help,CRITICAL
nativity 3 నెలలుగా రాలేదు,HIGH
nativity ఆపేసారు కారణం తెలియదు,HIGH
నా nativity తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
nativity stopped for months please help,HIGH
nativity ఆలస్యం అవుతుంది,MEDIUM
nativity సమస్య పరిష్కరించండి,MEDIUM
నా nativity ఇంకా రాలేదు,MEDIUM
nativity delay problem please solve,MEDIUM
nativity కోసం దరఖాస్తు చేసాను,NORMAL
nativity సమాచారం కావాలి,NORMAL
నా nativity status తెలియజేయండి,NORMAL
requesting nativity information,NORMAL
birth లేక చనిపోతున్నాము,CRITICAL
birth 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర birth సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency birth needed urgently please help,CRITICAL
birth 3 నెలలుగా రాలేదు,HIGH
birth ఆపేసారు కారణం తెలియదు,HIGH
నా birth తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
birth stopped for months please help,HIGH
birth ఆలస్యం అవుతుంది,MEDIUM
birth సమస్య పరిష్కరించండి,MEDIUM
నా birth ఇంకా రాలేదు,MEDIUM
birth delay problem please solve,MEDIUM
birth కోసం దరఖాస్తు చేసాను,NORMAL
birth సమాచారం కావాలి,NORMAL
నా birth status తెలియజేయండి,NORMAL
requesting birth information,NORMAL
death లేక చనిపోతున్నాము,CRITICAL
death 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర death సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency death needed urgently please help,CRITICAL
death 3 నెలలుగా రాలేదు,HIGH
death ఆపేసారు కారణం తెలియదు,HIGH
నా death తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
death stopped for months please help,HIGH
death ఆలస్యం అవుతుంది,MEDIUM
death సమస్య పరిష్కరించండి,MEDIUM
నా death ఇంకా రాలేదు,MEDIUM
death delay problem please solve,MEDIUM
death కోసం దరఖాస్తు చేసాను,NORMAL
death సమాచారం కావాలి,NORMAL
నా death status తెలియజేయండి,NORMAL
requesting death information,NORMAL
domicile లేక చనిపోతున్నాము,CRITICAL
domicile 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర domicile సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency domicile needed urgently please help,CRITICAL
domicile 3 నెలలుగా రాలేదు,HIGH
domicile ఆపేసారు కారణం తెలియదు,HIGH
నా domicile తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
domicile stopped for months please help,HIGH
domicile ఆలస్యం అవుతుంది,MEDIUM
domicile సమస్య పరిష్కరించండి,MEDIUM
నా domicile ఇంకా రాలేదు,MEDIUM
domicile delay problem please solve,MEDIUM
domicile కోసం దరఖాస్తు చేసాను,NORMAL
domicile సమాచారం కావాలి,NORMAL
నా domicile status తెలియజేయండి,NORMAL
requesting domicile information,NORMAL
కేటాయింపు లేక చనిపోతున్నాము,CRITICAL
కేటాయింపు 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర కేటాయింపు సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency కేటాయింపు needed urgently please help,CRITICAL
కేటాయింపు 3 నెలలుగా రాలేదు,HIGH
కేటాయింపు ఆపేసారు కారణం తెలియదు,HIGH
నా కేటాయింపు తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
కేటాయింపు stopped for months please help,HIGH
కేటాయింపు ఆలస్యం అవుతుంది,MEDIUM
కేటాయింపు సమస్య పరిష్కరించండి,MEDIUM
నా కేటాయింపు ఇంకా రాలేదు,MEDIUM
కేటాయింపు delay problem please solve,MEDIUM
కేటాయింపు కోసం దరఖాస్తు చేసాను,NORMAL
కేటాయింపు సమాచారం కావాలి,NORMAL
నా కేటాయింపు status తెలియజేయండి,NORMAL
requesting కేటాయింపు information,NORMAL
ప్రభుత్వం లేక చనిపోతున్నాము,CRITICAL
ప్రభుత్వం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర ప్రభుత్వం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency ప్రభుత్వం needed urgently please help,CRITICAL
ప్రభుత్వం 3 నెలలుగా రాలేదు,HIGH
ప్రభుత్వం ఆపేసారు కారణం తెలియదు,HIGH
నా ప్రభుత్వం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
ప్రభుత్వం stopped for months please help,HIGH
ప్రభుత్వం ఆలస్యం అవుతుంది,MEDIUM
ప్రభుత్వం సమస్య పరిష్కరించండి,MEDIUM
నా ప్రభుత్వం ఇంకా రాలేదు,MEDIUM
ప్రభుత్వం delay problem please solve,MEDIUM
ప్రభుత్వం కోసం దరఖాస్తు చేసాను,NORMAL
ప్రభుత్వం సమాచారం కావాలి,NORMAL
నా ప్రభుత్వం status తెలియజేయండి,NORMAL
requesting ప్రభుత్వం information,NORMAL
భూమి లేక చనిపోతున్నాము,CRITICAL
భూమి 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర భూమి సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency భూమి needed urgently please help,CRITICAL
భూమి 3 నెలలుగా రాలేదు,HIGH
భూమి ఆపేసారు కారణం తెలియదు,HIGH
నా భూమి తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
భూమి stopped for months please help,HIGH
భూమి ఆలస్యం అవుతుంది,MEDIUM
భూమి సమస్య పరిష్కరించండి,MEDIUM
నా భూమి ఇంకా రాలేదు,MEDIUM
భూమి delay problem please solve,MEDIUM
భూమి కోసం దరఖాస్తు చేసాను,NORMAL
భూమి సమాచారం కావాలి,NORMAL
నా భూమి status తెలియజేయండి,NORMAL
requesting భూమి information,NORMAL
కేటాయింపు లేక చనిపోతున్నాము,CRITICAL
కేటాయింపు 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర కేటాయింపు సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency కేటాయింపు needed urgently please help,CRITICAL
కేటాయింపు 3 నెలలుగా రాలేదు,HIGH
కేటాయింపు ఆపేసారు కారణం తెలియదు,HIGH
నా కేటాయింపు తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
కేటాయింపు stopped for months please help,HIGH
కేటాయింపు ఆలస్యం అవుతుంది,MEDIUM
కేటాయింపు సమస్య పరిష్కరించండి,MEDIUM
నా కేటాయింపు ఇంకా రాలేదు,MEDIUM
కేటాయింపు delay problem please solve,MEDIUM
కేటాయింపు కోసం దరఖాస్తు చేసాను,NORMAL
కేటాయింపు సమాచారం కావాలి,NORMAL
నా కేటాయింపు status తెలియజేయండి,NORMAL
requesting కేటాయింపు information,NORMAL
పట్టా లేక చనిపోతున్నాము,CRITICAL
పట్టా 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర పట్టా సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency పట్టా needed urgently please help,CRITICAL
పట్టా 3 నెలలుగా రాలేదు,HIGH
పట్టా ఆపేసారు కారణం తెలియదు,HIGH
నా పట్టా తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
పట్టా stopped for months please help,HIGH
పట్టా ఆలస్యం అవుతుంది,MEDIUM
పట్టా సమస్య పరిష్కరించండి,MEDIUM
నా పట్టా ఇంకా రాలేదు,MEDIUM
పట్టా delay problem please solve,MEDIUM
పట్టా కోసం దరఖాస్తు చేసాను,NORMAL
పట్టా సమాచారం కావాలి,NORMAL
నా పట్టా status తెలియజేయండి,NORMAL
requesting పట్టా information,NORMAL
పంపిణీ లేక చనిపోతున్నాము,CRITICAL
పంపిణీ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర పంపిణీ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency పంపిణీ needed urgently please help,CRITICAL
పంపిణీ 3 నెలలుగా రాలేదు,HIGH
పంపిణీ ఆపేసారు కారణం తెలియదు,HIGH
నా పంపిణీ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
పంపిణీ stopped for months please help,HIGH
పంపిణీ ఆలస్యం అవుతుంది,MEDIUM
పంపిణీ సమస్య పరిష్కరించండి,MEDIUM
నా పంపిణీ ఇంకా రాలేదు,MEDIUM
పంపిణీ delay problem please solve,MEDIUM
పంపిణీ కోసం దరఖాస్తు చేసాను,NORMAL
పంపిణీ సమాచారం కావాలి,NORMAL
నా పంపిణీ status తెలియజేయండి,NORMAL
requesting పంపిణీ information,NORMAL
అర్హత లేక చనిపోతున్నాము,CRITICAL
అర్హత 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర అర్హత సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency అర్హత needed urgently please help,CRITICAL
అర్హత 3 నెలలుగా రాలేదు,HIGH
అర్హత ఆపేసారు కారణం తెలియదు,HIGH
నా అర్హత తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
అర్హత stopped for months please help,HIGH
అర్హత ఆలస్యం అవుతుంది,MEDIUM
అర్హత సమస్య పరిష్కరించండి,MEDIUM
నా అర్హత ఇంకా రాలేదు,MEDIUM
అర్హత delay problem please solve,MEDIUM
అర్హత కోసం దరఖాస్తు చేసాను,NORMAL
అర్హత సమాచారం కావాలి,NORMAL
నా అర్హత status తెలియజేయండి,NORMAL
requesting అర్హత information,NORMAL
assignment లేక చనిపోతున్నాము,CRITICAL
assignment 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర assignment సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency assignment needed urgently please help,CRITICAL
assignment 3 నెలలుగా రాలేదు,HIGH
assignment ఆపేసారు కారణం తెలియదు,HIGH
నా assignment తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
assignment stopped for months please help,HIGH
assignment ఆలస్యం అవుతుంది,MEDIUM
assignment సమస్య పరిష్కరించండి,MEDIUM
నా assignment ఇంకా రాలేదు,MEDIUM
assignment delay problem please solve,MEDIUM
assignment కోసం దరఖాస్తు చేసాను,NORMAL
assignment సమాచారం కావాలి,NORMAL
నా assignment status తెలియజేయండి,NORMAL
requesting assignment information,NORMAL
government లేక చనిపోతున్నాము,CRITICAL
government 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర government సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency government needed urgently please help,CRITICAL
government 3 నెలలుగా రాలేదు,HIGH
government ఆపేసారు కారణం తెలియదు,HIGH
నా government తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
government stopped for months please help,HIGH
government ఆలస్యం అవుతుంది,MEDIUM
government సమస్య పరిష్కరించండి,MEDIUM
నా government ఇంకా రాలేదు,MEDIUM
government delay problem please solve,MEDIUM
government కోసం దరఖాస్తు చేసాను,NORMAL
government సమాచారం కావాలి,NORMAL
నా government status తెలియజేయండి,NORMAL
requesting government information,NORMAL
land లేక చనిపోతున్నాము,CRITICAL
land 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర land సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency land needed urgently please help,CRITICAL
land 3 నెలలుగా రాలేదు,HIGH
land ఆపేసారు కారణం తెలియదు,HIGH
నా land తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
land stopped for months please help,HIGH
land ఆలస్యం అవుతుంది,MEDIUM
land సమస్య పరిష్కరించండి,MEDIUM
నా land ఇంకా రాలేదు,MEDIUM
land delay problem please solve,MEDIUM
land కోసం దరఖాస్తు చేసాను,NORMAL
land సమాచారం కావాలి,NORMAL
నా land status తెలియజేయండి,NORMAL
requesting land information,NORMAL
allotment లేక చనిపోతున్నాము,CRITICAL
allotment 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర allotment సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency allotment needed urgently please help,CRITICAL
allotment 3 నెలలుగా రాలేదు,HIGH
allotment ఆపేసారు కారణం తెలియదు,HIGH
నా allotment తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
allotment stopped for months please help,HIGH
allotment ఆలస్యం అవుతుంది,MEDIUM
allotment సమస్య పరిష్కరించండి,MEDIUM
నా allotment ఇంకా రాలేదు,MEDIUM
allotment delay problem please solve,MEDIUM
allotment కోసం దరఖాస్తు చేసాను,NORMAL
allotment సమాచారం కావాలి,NORMAL
నా allotment status తెలియజేయండి,NORMAL
requesting allotment information,NORMAL
patta లేక చనిపోతున్నాము,CRITICAL
patta 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర patta సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency patta needed urgently please help,CRITICAL
patta 3 నెలలుగా రాలేదు,HIGH
patta ఆపేసారు కారణం తెలియదు,HIGH
నా patta తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
patta stopped for months please help,HIGH
patta ఆలస్యం అవుతుంది,MEDIUM
patta సమస్య పరిష్కరించండి,MEDIUM
నా patta ఇంకా రాలేదు,MEDIUM
patta delay problem please solve,MEDIUM
patta కోసం దరఖాస్తు చేసాను,NORMAL
patta సమాచారం కావాలి,NORMAL
నా patta status తెలియజేయండి,NORMAL
requesting patta information,NORMAL
distribution లేక చనిపోతున్నాము,CRITICAL
distribution 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర distribution సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency distribution needed urgently please help,CRITICAL
